"track.id","track.name","track.popularity","track.album.release_date","track.duration_ms","track.explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","key_name","mode_name","key_mode","time_signature","genre","color"
"6DVZpwOZyjhPkL09b0mqtg","SAXORiDDiM",49,"2023-06-23",188571,FALSE,0.539,0.952,10,-1.764,0,0.215,0.0201,0.1,0.799,0.404,140.066,"A#","minor","A# minor",4,"Dubstep","#D95F02"
"0spwJ193Ph76sWTwoNXkYb","F.Y.U.",52,"2023-11-17",161708,TRUE,0.53,0.994,11,-2.003,1,0.349,0.00319,0.0368,0.127,0.398,150.019,"B","major","B major",4,"Dubstep","#D95F02"
"3twU0ngWzakD9k07Kb5eoV","Asteroid",49,"2023-09-15",243200,TRUE,0.56,0.979,8,0.333,0,0.604,0.0098,0.0249,0.195,0.144,149.928,"G#","minor","G# minor",4,"Dubstep","#D95F02"
"4oZv0tAHrosvWJKPv2oWNT","Triumphant",54,"2024-02-16",195428,FALSE,0.513,0.961,0,-0.063,0,0.131,0.472,0.244,0.18,0.349,139.919,"C","minor","C minor",4,"Dubstep","#D95F02"
"2vk63a0DpsEDiCG4k0mjCF","BANG YOUR HEAD",48,"2023-06-07",204798,TRUE,0.589,0.996,2,-1.21,1,0.319,0.00148,0.0434,0.139,0.183,150.07,"D","major","D major",4,"Dubstep","#D95F02"
"4nCW3tSl82LPbmrrwYpF4b","HAPPY SONG",48,"2023-05-26",227200,FALSE,0.57,0.96,6,-1.986,0,0.0656,0.00139,0.829,0.137,0.148,150.063,"F#","minor","F# minor",4,"Dubstep","#D95F02"
"5nzkugYDvjKKGeXC6kD94W","Codename: Reckless",51,"2024-01-05",162619,FALSE,0.336,0.999,5,1.827,0,0.326,0.000105,0.0576,0.874,0.0624,145.388,"F","minor","F minor",4,"Dubstep","#D95F02"
"2uPvR3tMh4C445InROPuDL","Tormento",47,"2024-03-22",171428,FALSE,0.43,0.985,1,-1.261,1,0.356,0.0224,0.0185,0.238,0.153,137.985,"C#","major","C# major",4,"Dubstep","#D95F02"
"0lwjrh66nXwlyfsHtoA0Xe","Song Of The Year",48,"2023-02-24",133714,FALSE,0.62,0.963,10,-1.071,0,0.177,0.00846,0.0483,0.571,0.227,140.111,"A#","minor","A# minor",4,"Dubstep","#D95F02"
"6tk1LRABEXt2zygYj3jmPt","RAVEN",47,"2023-10-13",184000,TRUE,0.773,0.749,2,-4.55,1,0.0624,0.0654,0.000221,0.136,0.606,90.005,"D","major","D major",4,"Dubstep","#D95F02"
"4Iz3e22hTN8B2koCpPuoUD","MEGAZORD",47,"2022-11-11",163764,FALSE,0.537,0.995,11,0.109,1,0.449,0.293,0.000115,0.394,0.431,170.177,"B","major","B major",4,"Dubstep","#D95F02"
"6b7noKS8HNmHhphZN643dD","High Voltage (with JT Foley)",47,"2023-12-29",238795,FALSE,0.435,0.924,1,-3.083,0,0.0624,0.00792,0,0.219,0.163,150.072,"C#","minor","C# minor",4,"Dubstep","#D95F02"
"3JFbLpgf57vGArmdFULXNB","Get Wompy",46,"2023-07-26",153600,FALSE,0.778,0.836,5,-3.428,1,0.0641,0.0159,0.74,0.17,0.361,150.046,"F","major","F major",4,"Dubstep","#D95F02"
"6kPi7wWjP3OCnLrolHJeHQ","Ceremony",52,"2024-02-02",188571,FALSE,0.567,0.973,0,-1.188,0,0.447,0.183,0.446,0.111,0.0464,140.016,"C","minor","C minor",4,"Dubstep","#D95F02"
"2WiYG2Dgfqft21PBbF4Lxm","Dinosaurs From Outer Space",47,"2024-01-31",164714,FALSE,0.439,0.994,8,-1.743,1,0.518,0.00287,0.0537,0.156,0.129,139.874,"G#","major","G# major",4,"Dubstep","#D95F02"
"44tKnY1Tsoe9jPGmoA1H2c","Tear Jerker",47,"2023-11-03",155538,FALSE,0.843,0.801,10,-4.001,1,0.0462,0.0927,0.362,0.0721,0.143,129.943,"A#","major","A# major",4,"Dubstep","#D95F02"
"4LLfFnU48vESdgSHR7WeqR","BOSS FIGHT",46,"2023-12-29",167176,FALSE,0.613,0.982,1,-1.552,1,0.357,0.0167,0.364,0.123,0.143,144.994,"C#","major","C# major",4,"Dubstep","#D95F02"
"0KlN0Cyk1wZA1kwFWJVZtN","Insidious",46,"2024-01-26",241632,FALSE,0.377,0.985,9,-1.179,1,0.464,0.044,0.000572,0.395,0.138,147.015,"A","major","A major",4,"Dubstep","#D95F02"
"50y6kX6Sd8wK5lZJcyAmX0","Walk On Water (Wooli & Trivecta Remix)",46,"2023-11-10",228413,FALSE,0.406,0.888,8,-0.915,1,0.0597,0.0664,4.75e-06,0.0788,0.314,145.127,"G#","major","G# major",4,"Dubstep","#D95F02"
"5lJOKxpA7Lbms3sJmrlYYg","Don't Speak",45,"2024-03-29",240000,FALSE,0.547,0.908,5,-0.466,0,0.0472,0.00778,6.04e-05,0.2,0.351,149.784,"F","minor","F minor",4,"Dubstep","#D95F02"
"0HC2VZhRBHFvpYe0T7IHxI","Teeth (feat. Bejalvin)",45,"2024-01-19",133587,FALSE,0.458,0.981,1,1.221,0,0.496,0.245,0.018,0.267,0.0982,139.92,"C#","minor","C# minor",4,"Dubstep","#D95F02"
"7mo99X14j5mkgbYXjaH7WW","BURN UP",45,"2024-03-29",275200,FALSE,0.527,0.988,1,-0.209,1,0.428,0.0243,0,0.369,0.51,149.908,"C#","major","C# major",4,"Dubstep","#D95F02"
"2cOWubLiLHeYDpUMIxq0qM","Skull Machine",44,"2023-10-27",195310,FALSE,0.511,0.933,8,-2.63,0,0.16,0.138,1.38e-05,0.131,0.446,144.328,"G#","minor","G# minor",4,"Dubstep","#D95F02"
"6ctmKiHf2CcHQLwT7g4jpc","Old School",50,"2023-02-24",139805,FALSE,0.538,0.713,1,-7.787,0,0.0433,0.000184,0.68,0.131,0.0387,144.987,"C#","minor","C# minor",4,"Dubstep","#D95F02"
"6uaKtnOTKImR5B6cU8FXjo","NEXT LVL",44,"2024-03-08",155586,TRUE,0.626,0.935,9,-2.61,1,0.135,0.0876,0.0012,0.625,0.424,72.502,"A","major","A major",4,"Dubstep","#D95F02"
"7DIzQTojGTUqP7cxwZnp48","Thicc Boi Mega VIP",44,"2024-01-31",212686,TRUE,0.483,0.972,8,-1.273,0,0.591,0.0144,0.00219,0.733,0.237,145.087,"G#","minor","G# minor",4,"Dubstep","#D95F02"
"0s21wy24ori9qnxzNBIHJd","Buried Beneath You",44,"2024-03-07",211013,FALSE,0.383,0.813,10,-1.91,1,0.0623,0.0137,1.6e-06,0.385,0.207,139.994,"A#","major","A# major",4,"Dubstep","#D95F02"
"3Uadv5DQG3qXZ1jFYIQBVT","Omnidirectional",45,"2023-11-10",222608,FALSE,0.604,0.887,8,-2.527,1,0.0698,0.00671,0.362,0.439,0.0473,138.047,"G#","major","G# major",4,"Dubstep","#D95F02"
"71B802cRMsrJ0GuzJH8q8o","Rise",44,"2022-12-09",222000,FALSE,0.458,0.955,4,-4.252,0,0.099,0.000369,0.0184,0.0886,0.0775,150.056,"E","minor","E minor",4,"Dubstep","#D95F02"
"3Xe1gYN2scJOx0R4C289YY","Ball So Hard - PIERCE Remix",44,"2023-11-10",140571,TRUE,0.645,0.87,2,-3.175,1,0.224,0.0713,0.161,0.599,0.214,139.8,"D","major","D major",4,"Dubstep","#D95F02"
"6MarmzdQIRqzg06Ecshzx9","Fire At Will",44,"2024-04-12",151874,FALSE,0.783,0.908,2,-2.373,1,0.106,0.0428,0,0.211,0.471,128.018,"D","major","D major",4,"Dubstep","#D95F02"
"172fEHxGJMdwxcD2ZR1er6","In Your Eyes",43,"2024-01-05",174400,FALSE,0.568,0.893,2,-3.598,0,0.0996,0.0106,0.00021,0.382,0.144,149.956,"D","minor","D minor",4,"Dubstep","#D95F02"
"44hbzdovYYuLzLuQspQ84x","MIND CONTROL (EDDIE Remix)",43,"2024-04-12",204814,TRUE,0.594,0.96,8,-3.275,1,0.235,0.00419,0.0585,0.317,0.305,74.983,"G#","major","G# major",4,"Dubstep","#D95F02"
"2npMfTDQAwY1Jga13HS01O","Riot",43,"2023-03-17",165857,FALSE,0.522,0.992,2,-0.045,1,0.158,0.000656,0.206,0.336,0.0711,139.985,"D","major","D major",4,"Dubstep","#D95F02"
"6g7dSKYqZTuaGSLsf4o0s5","ANGELS IN HELL",43,"2023-12-22",234350,TRUE,0.461,0.718,9,-2.932,1,0.114,0.13,3.17e-06,0.172,0.202,155.042,"A","major","A major",4,"Dubstep","#D95F02"
"0VnfaVKFyKNQGm9Sk7RrOX","Laserbeam - Sullivan King Remix",43,"2022-10-21",226400,FALSE,0.424,0.99,3,-1.697,0,0.207,0.000203,0.213,0.295,0.0587,149.98,"D#","minor","D# minor",4,"Dubstep","#D95F02"
"2tSi83cOo4S6XRuAhoNSMK","Fracture",42,"2023-07-28",185357,TRUE,0.656,0.889,7,-1.971,1,0.262,0.0224,0,0.5,0.437,146.954,"G","major","G major",4,"Dubstep","#D95F02"
"29ytM04QyJTJWVzod8J75t","Find It In Your Mind",42,"2022-12-14",199147,FALSE,0.554,0.922,2,-5.384,1,0.0994,0.012,0.543,0.154,0.142,170.015,"D","major","D major",4,"Dubstep","#D95F02"
"6d8XSByw7I0sUYFymPtsD8","Going Insane",42,"2023-11-03",231529,FALSE,0.457,0.753,2,-3.424,1,0.0463,0.0518,0,0.0962,0.0492,170.075,"D","major","D major",4,"Dubstep","#D95F02"
"1BmHjaoOzE4bkBBbNdVnCq","BASS FACE",42,"2024-02-23",173200,TRUE,0.669,0.999,8,1.148,1,0.171,0.0365,0.883,0.0787,0.178,149.998,"G#","major","G# major",4,"Dubstep","#D95F02"
"2s7F8qjzm1XcMKG7O4GzCY","EAT SLEEP RAGE",42,"2023-07-21",216000,FALSE,0.524,0.933,8,-3.364,1,0.237,0.00147,0.0252,0.702,0.199,150.075,"G#","major","G# major",4,"Dubstep","#D95F02"
"5VJuzCF7u2Q7G9hYvtd6f6","Spacetime - Virtual Riot Remix",41,"2022-12-16",210206,FALSE,0.626,0.895,4,-2.136,0,0.0785,0.0169,0.000352,0.285,0.4,144.97,"E","minor","E minor",4,"Dubstep","#D95F02"
"2VsXJnwpCgPjoj84rMwBdY","Rude Boy - EAZYBAKED Remix",41,"2024-03-13",219427,FALSE,0.865,0.61,1,-7.555,1,0.298,0.0397,0.124,0.552,0.518,139.991,"C#","major","C# major",4,"Dubstep","#D95F02"
"6JKyHmlmKDCEbudFvf9pB0","BUMPIN (with BLVK JVCK)",41,"2023-09-08",121600,TRUE,0.577,0.952,8,-2.518,0,0.298,0.033,0,0.558,0.417,150.143,"G#","minor","G# minor",4,"Dubstep","#D95F02"
"1fTxD2WAaESaaXJqg2av2X","The Banana Song",41,"2024-04-01",165677,FALSE,0.801,0.809,6,-2.366,1,0.194,0.204,2.34e-05,0.0433,0.851,77.476,"F#","major","F# major",4,"Dubstep","#D95F02"
"4Xo0c4AtfUUuprVEKzyNYW","Redemption",41,"2023-11-28",228800,FALSE,0.395,0.924,11,-3.538,1,0.164,0.000512,0.711,0.205,0.14,74.764,"B","major","B major",4,"Dubstep","#D95F02"
"2NfAq9xX1bEVWueNRDZh7n","CYBERHELL",41,"2024-02-28",231724,FALSE,0.542,0.996,11,-1.925,1,0.231,0.0206,0.495,0.288,0.207,144.985,"B","major","B major",4,"Dubstep","#D95F02"
"2oJxVoQI9QxXRt8EYN8mEA","Turmoil",40,"2024-03-22",212571,FALSE,0.521,0.98,11,-2.006,0,0.0432,0.0045,0.524,0.0615,0.319,140.042,"B","minor","B minor",4,"Dubstep","#D95F02"
"6RfJ36FxithGj2P3bfbG1L","Oh Dang!",40,"2023-09-15",209400,FALSE,0.72,0.933,9,-1.721,1,0.0737,0.00566,0.647,0.28,0.499,100.011,"A","major","A major",4,"Dubstep","#D95F02"
"0xy1H3TnhU478kNe7E8Wxc","NO FEAR",40,"2023-08-02",174400,FALSE,0.508,0.991,10,1.177,0,0.0644,0.00146,0.808,0.1,0.264,150.008,"A#","minor","A# minor",4,"Dubstep","#D95F02"
"26x6tpt8ZG8mMJGrh0A8CR","STORM THE CASTLE",40,"2024-01-12",160000,FALSE,0.31,0.952,1,1.1,1,0.139,0.0507,0.00196,0.19,0.0489,149.802,"C#","major","C# major",4,"Dubstep","#D95F02"
"3mYP9Tec1OzcwNKuCEqJzE","Certified",39,"2023-09-12",219428,FALSE,0.92,0.532,10,-5.191,0,0.317,0.00517,0.0013,0.447,0.437,140.029,"A#","minor","A# minor",4,"Dubstep","#D95F02"
"4nQk7L78PXHHgrUxUqr5WA","Sky High",39,"2023-12-01",148965,FALSE,0.371,0.957,5,-1.025,0,0.292,0.00905,0.0138,0.297,0.464,144.622,"F","minor","F minor",4,"Dubstep","#D95F02"
"2KUlPVz7UTeOh11er0lYRI","Feel Nothing",39,"2023-09-15",147310,FALSE,0.664,0.824,1,-4.529,0,0.0885,0.00721,0.021,0.213,0.173,145.061,"C#","minor","C# minor",4,"Dubstep","#D95F02"
"2GYMEBJeoZxHqIXc6ymsg1","Mellow Man",39,"2024-01-05",219720,FALSE,0.834,0.496,8,-11.133,1,0.0561,0.125,0.0264,0.387,0.211,140.068,"G#","major","G# major",4,"Dubstep","#D95F02"
"22HbOaQNUoOQ9jQ5TRpvkD","Big Boss - Zomboy Remix",39,"2024-02-22",256000,FALSE,0.455,0.973,5,-2.125,1,0.281,0.00125,0.349,0.152,0.077,75.05,"F","major","F major",4,"Dubstep","#D95F02"
"4qx3idnPftLmV1XmDWiIGP","Tactix",40,"2023-04-21",244965,FALSE,0.559,0.996,1,-1.354,1,0.125,0.0063,0.000835,0.339,0.528,144.957,"C#","major","C# major",4,"Dubstep","#D95F02"
"380VILV9jrUUVxKPHO0VSA","FINAL BOSS",39,"2023-02-15",172800,FALSE,0.355,0.92,1,-1.752,0,0.0988,0.000808,0.944,0.115,0.128,149.275,"C#","minor","C# minor",4,"Dubstep","#D95F02"
"2GqpGnSsaS4WY4wgURygHO","HEAT",40,"2023-07-07",195428,TRUE,0.599,0.947,1,-3.317,1,0.0783,0.00705,0.0212,0.714,0.15,139.993,"C#","major","C# major",4,"Dubstep","#D95F02"
"37WgviAL9YLn5HHCCFZLmd","Always Wanna Talk",40,"2024-03-15",171058,FALSE,0.465,0.933,5,-1.248,0,0.347,0.00624,0.559,0.11,0.178,187.857,"F","minor","F minor",4,"Dubstep","#D95F02"
"5iL0iMVwZVVfi3VxlVzf1A","Fall Apart - GHENGAR Remix",39,"2023-11-13",228800,FALSE,0.523,0.984,1,-2.588,1,0.194,0.00104,0.0812,0.291,0.0865,75.003,"C#","major","C# major",4,"Dubstep","#D95F02"
"6q1kgH3t1gYbGRD3sVV2ra","NEMESIS",39,"2024-04-05",149666,FALSE,0.601,0.919,1,-1.806,1,0.0613,0.000101,0.858,0.341,0.235,90.078,"C#","major","C# major",4,"Dubstep","#D95F02"
"5gfIjW3jXyvLAcRV8Fr2lj","Sylky",38,"2023-10-04",136615,FALSE,0.71,0.907,11,-2.606,1,0.0448,0.00066,0.761,0.0951,0.27,129.977,"B","major","B major",4,"Dubstep","#D95F02"
"6iBL6TOzsO75Yz0cG1MO0o","Wanna Play?",63,"2019-05-22",201451,FALSE,0.569,0.996,5,-0.45,1,0.224,0.198,0.0114,0.707,0.461,100.02,"F","major","F major",3,"Hardstyle","#7570B3"
"04ErJiS734u76JgX5JQayC","Explode",60,"2024-01-26",159483,FALSE,0.61,0.946,1,-4.69,1,0.149,0.0226,0.377,0.196,0.319,155.064,"C#","major","C# major",3,"Hardstyle","#7570B3"
"1Juo1H8h7Gbg4m0d9qOdxq","Free (feat. Starsplash)",60,"2024-02-29",150000,FALSE,0.554,0.969,2,-2.788,0,0.0722,0.00586,0,0.335,0.234,160.121,"D","minor","D minor",4,"Hardstyle","#7570B3"
"3uJu9affvKImT1msXqFwTj","2 Be High",60,"2024-03-08",253714,FALSE,0.587,0.936,1,-6.07,1,0.0823,0.00145,0.661,0.667,0.309,155.028,"C#","major","C# major",4,"Hardstyle","#7570B3"
"7dWTrhDYI7wdE2kc8deHOf","Can't Get You Outta My Head",61,"2024-04-09",156378,FALSE,0.648,0.964,0,-1.337,1,0.348,0.0388,1.66e-06,0.395,0.402,160.037,"C","major","C major",4,"Hardstyle","#7570B3"
"3wxbMFOaduop2XFO9gKihO","The Scientist",63,"2024-03-29",207483,FALSE,0.436,0.825,6,-3.709,1,0.0354,0.0592,3.49e-05,0.138,0.208,155.048,"F#","major","F# major",4,"Hardstyle","#7570B3"
"0B96WBW2UjHxmxuDGd7hUA","Japan",59,"2024-01-26",128250,FALSE,0.655,0.994,4,-1.531,0,0.253,0.00887,0.0189,0.621,0.438,160.007,"E","minor","E minor",4,"Hardstyle","#7570B3"
"7qnQYdTfkTeSjv3yv41Yvp","Never Go To Sleep",58,"2024-04-12",160001,FALSE,0.503,0.899,1,-6.253,1,0.0538,0.00508,0.0234,0.0787,0.357,150.029,"C#","major","C# major",4,"Hardstyle","#7570B3"
"0gkSAe8SBP4ufXgIMfB5VK","Big City Life - BassWar & CaoX Remix",48,"2024-03-22",211764,FALSE,0.317,0.843,0,-5.348,0,0.092,0.0344,0,0.0935,0.44,170.018,"C","minor","C minor",4,"Hardstyle","#7570B3"
"0zDUzxZaH3nuhuf1GbwdGs","Golden Hour",60,"2024-04-05",217532,FALSE,0.332,0.912,4,-2.796,1,0.0776,0.0152,5.06e-05,0.302,0.116,155.122,"E","major","E major",4,"Hardstyle","#7570B3"
"5NaBBKxdsS6SvpcqFxWWdW","Speed Of Light",47,"2024-04-04",274064,FALSE,0.572,0.974,7,-2.98,0,0.137,0.0113,0.000232,0.342,0.225,154.983,"G","minor","G minor",4,"Hardstyle","#7570B3"
"6UgApPDQAu7C4DlMKegr07","I Won't Let You Down",51,"2024-03-29",168876,FALSE,0.506,0.954,1,-3.972,0,0.163,0.021,0,0.55,0.46,154.942,"C#","minor","C# minor",4,"Hardstyle","#7570B3"
"5NA3gs8Y5SED7dApNNBkQT","No Surrender",50,"2024-03-15",189000,FALSE,0.44,0.959,4,-3.887,0,0.437,0.00489,0,0.651,0.292,160.06,"E","minor","E minor",4,"Hardstyle","#7570B3"
"0vBOyqICis94fkSwJbfUeF","TOO COLD",62,"2021-10-28",186410,FALSE,0.631,0.858,2,-4.895,1,0.178,0.00793,0.000988,0.501,0.337,160.046,"D","major","D major",4,"Hardstyle","#7570B3"
"4C38Ho0CQ5Te98cjDWASTl","Warrior",47,"2024-04-12",156000,FALSE,0.6,0.93,8,-3.681,1,0.0766,0.0317,9.96e-06,0.34,0.668,154.967,"G#","major","G# major",4,"Hardstyle","#7570B3"
"29mAlA42YLtpgMDWBmKb17","Gimme Bass",62,"2022-10-27",164129,FALSE,0.394,0.914,9,-3.048,0,0.0856,0.00732,0.000539,0.335,0.0864,154.955,"A","minor","A minor",4,"Hardstyle","#7570B3"
"570np7INhblFuffFDsgPzi","Keep on Moving",62,"2021-06-25",180820,FALSE,0.497,0.95,10,-2.087,1,0.0336,0.0699,0.000129,0.22,0.557,150.024,"A#","major","A# major",4,"Hardstyle","#7570B3"
"6EXi0RWDxqvxDEHFbqR7XB","Anadrol",61,"2022-03-17",139947,FALSE,0.3,0.966,7,-3.671,1,0.102,0.00106,0.333,0.574,0.17,89.72,"G","major","G major",4,"Hardstyle","#7570B3"
"11mihFv2UTOzdDD9DrStYu","I Like To Move It",60,"2023-06-23",138000,FALSE,0.509,0.905,0,-3.696,0,0.0661,0.00573,5.54e-05,0.623,0.217,149.965,"C","minor","C minor",4,"Hardstyle","#7570B3"
"1FpFPb1VH1ZXqT1xrhpeaS","TECHNOBOTS",57,"2024-04-05",142463,FALSE,0.423,0.942,1,-6.233,1,0.257,0.000132,0.000425,0.859,0.102,162.1,"C#","major","C# major",4,"Hardstyle","#7570B3"
"0Bwq1DvIe3YSN2nVQ1n5Am","Power of the Tribe (Defqon.1 2024 Anthem)",56,"2024-03-28",325494,FALSE,0.374,0.927,9,-5.202,0,0.235,0.00513,0.000981,0.158,0.105,152.875,"A","minor","A minor",4,"Hardstyle","#7570B3"
"5nvs5WItsAmnmnWqWfwTWJ","FCK DAT!",60,"2023-06-08",167378,TRUE,0.445,0.98,10,-2.042,0,0.398,0.00321,0.000473,0.975,0.209,159.991,"A#","minor","A# minor",4,"Hardstyle","#7570B3"
"0R2KmlsyojxoYG8wxcd5XX","Moonlight Shadow",60,"2021-11-26",179586,FALSE,0.457,0.92,5,-4.309,1,0.102,0.0137,3.43e-05,0.133,0.39,145.176,"F","major","F major",4,"Hardstyle","#7570B3"
"1lV8sXL01UVaw6g0fawtsC","Weekend!",60,"2021-03-26",186991,FALSE,0.5,0.944,8,-1.975,1,0.0373,0.0378,0.148,0.638,0.404,150.065,"G#","major","G# major",4,"Hardstyle","#7570B3"
"2zOCJuQ7QKaceQTaIgLXAO","Where I Belong",52,"2024-03-29",165569,FALSE,0.602,0.976,2,-2.273,0,0.111,0.0583,0.0605,0.419,0.578,158.05,"D","minor","D minor",4,"Hardstyle","#7570B3"
"2d9EgBM9F09IkEG8t9T6L8","DLMD",59,"2020-04-16",160212,FALSE,0.487,0.99,0,-2.282,1,0.094,0.000595,0.843,0.331,0.161,160.046,"C","major","C major",4,"Hardstyle","#7570B3"
"6H4mOpaopoXbLkf12GEhe4","DOWN DOWN",59,"2022-12-08",206437,FALSE,0.577,0.909,6,-3.746,1,0.279,0.141,0,0.957,0.929,159.898,"F#","major","F# major",4,"Hardstyle","#7570B3"
"74CkeJ0vYYTdQImnaLy759","Ride With Me (feat. Kid Ink) - Brennan Heart Remix",59,"2021-07-02",230400,FALSE,0.693,0.864,4,-4.17,0,0.0483,0.278,0.0388,0.0777,0.142,149.998,"E","minor","E minor",4,"Hardstyle","#7570B3"
"7piw0SrFyHjJwOivGxdrnb","I Like To Party",58,"2022-09-16",159483,FALSE,0.553,0.803,6,-5.066,0,0.0973,0.00232,1.06e-06,0.27,0.368,154.952,"F#","minor","F# minor",4,"Hardstyle","#7570B3"
"5Cmgqsv4Rmodk87JfVydPh","Queen of Kings - Da Tweekaz x Tungevaag Remix",58,"2023-04-06",145032,FALSE,0.462,0.917,4,-3.4,0,0.0473,0.0352,0,0.398,0.297,149.981,"E","minor","E minor",4,"Hardstyle","#7570B3"
"2D9WT9MeG07a26kKU9IGEb","Trip to Valhalla",58,"2021-02-19",232950,FALSE,0.567,0.988,1,-2.879,1,0.187,0.0232,0.0351,0.149,0.0634,100.025,"C#","major","C# major",4,"Hardstyle","#7570B3"
"1uIBzJWcxbUSMX4OFi7XwQ","Come With Me",57,"2022-07-08",161589,FALSE,0.676,0.989,8,-2.731,1,0.13,0.0442,0.0022,0.311,0.553,145.019,"G#","major","G# major",4,"Hardstyle","#7570B3"
"3VwxvFdVh7i0NdroGxP3oz","Creep - Hardstyle Remix",57,"2022-09-30",187000,FALSE,0.39,0.807,6,-2.875,1,0.0429,0.0935,0.000311,0.234,0.181,150.181,"F#","major","F# major",4,"Hardstyle","#7570B3"
"6YHtcC9r1TQ4NDEVqu84KM","Activation",57,"2023-06-01",175874,FALSE,0.427,0.651,11,-6.414,0,0.193,0.0169,0.000163,0.146,0.26,160.005,"B","minor","B minor",3,"Hardstyle","#7570B3"
"5SuWRkFDofAjJbOXrghgnc","I Want It All",57,"2023-10-27",182852,FALSE,0.498,0.925,2,-4.161,1,0.0653,0.0284,0,0.282,0.585,154.915,"D","major","D major",4,"Hardstyle","#7570B3"
"10seI1aWbosvrnlA9Cidhc","Miss You - Remix",57,"2022-11-11",171034,TRUE,0.402,0.955,6,-0.106,0,0.367,0.0404,0.000183,0.104,0.173,173.947,"F#","minor","F# minor",4,"Hardstyle","#7570B3"
"4qfD7xjF4ZhteeAc6B7TjA","GO STUPID",57,"2022-04-07",217500,FALSE,0.557,0.864,11,-4.574,0,0.0702,0.0151,0.0084,0.878,0.464,160.04,"B","minor","B minor",4,"Hardstyle","#7570B3"
"64wJfQnusvGvwcV8Hize2a","Can Can",57,"2023-08-18",128812,FALSE,0.625,0.987,8,-1.859,1,0.198,0.0954,0.0117,0.236,0.692,160.035,"G#","major","G# major",4,"Hardstyle","#7570B3"
"3wm8Rei9gYJRGKfWVCAB2x","DAS IST KEIN TECHNO",56,"2023-10-26",165003,TRUE,0.5,0.82,1,-6.271,1,0.0899,0.000367,0.581,0.289,0.145,160.009,"C#","major","C# major",3,"Hardstyle","#7570B3"
"3QeEf7TMugwZkmn0hPmXio","Harder State Of Mind",56,"2020-06-09",236800,TRUE,0.515,0.94,9,-2.452,0,0.0478,0.0044,1.06e-05,0.23,0.284,150.051,"A","minor","A minor",4,"Hardstyle","#7570B3"
"6HRQ2TCrIFhZpIdI9DyhEh","Everytime We Touch - Sound Rush Remix",56,"2020-02-28",216937,FALSE,0.57,0.961,5,-3.913,0,0.0871,0.00236,0.00014,0.222,0.452,150.056,"F","minor","F minor",4,"Hardstyle","#7570B3"
"3zMa1FmLbmcSNAYgXCvybp","Waste Your Youth",56,"2023-01-13",164000,FALSE,0.488,0.902,4,-5.117,0,0.0511,0.0158,5.38e-05,0.19,0.196,160.103,"E","minor","E minor",4,"Hardstyle","#7570B3"
"3nDEjp2MvXJuqtUsv8GuyQ","Because The Night",56,"2022-05-27",201330,FALSE,0.387,0.906,11,-5.353,0,0.0781,0.0463,5.07e-05,0.398,0.334,143.039,"B","minor","B minor",4,"Hardstyle","#7570B3"
"5AokLgh7SwrhLwXS9QZNZS","HOOYAH",55,"2023-12-22",104400,FALSE,0.31,0.934,7,0.2,0,0.0667,0.0158,1.4e-05,0.617,0.196,201.172,"G","minor","G minor",4,"Hardstyle","#7570B3"
"2oefmctoiEMHs6Cf6PmoHj","Lambada (Your Love)",55,"2022-09-15",266668,FALSE,0.557,0.981,6,-4.375,0,0.137,0.0267,0.0108,0.364,0.364,149.904,"F#","minor","F# minor",4,"Hardstyle","#7570B3"
"5v5rbWpEf9toQLUmMo1JdW","Numb",55,"2023-04-25",221578,TRUE,0.258,0.921,6,-3.912,0,0.146,0.117,1.24e-05,0.128,0.193,157.797,"F#","minor","F# minor",3,"Hardstyle","#7570B3"
"6zl6FaXnnUPkQvZoIvK0jc","Devastation",55,"2024-02-29",163500,FALSE,0.417,0.933,11,-5.765,0,0.33,0.017,1.95e-05,0.145,0.185,159.961,"B","minor","B minor",3,"Hardstyle","#7570B3"
"58vvcs6zKY0a5YLOI2ARrE","Hiding",54,"2023-05-31",217503,FALSE,0.48,0.981,5,-1.571,0,0.0796,0.00934,1.5e-05,0.425,0.471,159.951,"F","minor","F minor",4,"Hardstyle","#7570B3"
"5Oh48t8W8xH1GTZ6fa6502","Fire",55,"2024-03-15",213677,FALSE,0.35,0.83,3,-3.82,1,0.0474,0.0452,4.87e-06,0.0979,0.276,154.866,"D#","major","D# major",4,"Hardstyle","#7570B3"
"1f1oSxTFtI9WN7X6GvzMtF","Supa Dupa Fly",53,"2022-04-14",191413,FALSE,0.584,0.991,8,-5.074,0,0.105,0.149,0.000263,0.398,0.753,154.992,"G#","minor","G# minor",4,"Hardstyle","#7570B3"
"4tlvXAbJi9rEZfbtjevLn5","How Far Can You Go",53,"2024-02-09",210577,FALSE,0.393,0.891,0,-3.233,1,0.0771,0.0363,0,0.0592,0.36,154.888,"C","major","C major",4,"Hardstyle","#7570B3"
"5qeMz1IZRziSatqOG3ZHz6","Nobody Said It Was Easy - Sefa Remix",53,"2022-03-31",269895,FALSE,0.447,0.955,3,-5.15,1,0.0582,0.0472,0.00323,0.151,0.0762,95.008,"D#","major","D# major",4,"Hardstyle","#7570B3"
"7rFFaaqzFqJNaNsILMOY24","Temporary High",53,"2024-02-23",167635,FALSE,0.454,0.755,7,-2.878,0,0.0318,0.0608,0.0703,0.0912,0.22,149.972,"G","minor","G minor",4,"Hardstyle","#7570B3"
